sdn_riwa,242,sdn_riwa
sdn_sei_kusi,243,sdn_sei_kusi
sdn_simpang_tiga,136,sdn_simpang_tiga
sdn_sirap_1,283,sdn_sirap_1
sdn_sirap_2,284,sdn_sirap_2
sdn_sirap_3,285,sdn_sirap_3
sdn_sumpung,244,sdn_sumpung
sdn_sungai_batung,286,sdn_sungai_batung
sdn_sungai_hanyar,245,sdn_sungai_hanyar
sdn_sungai_ketapi,177,sdn_sungai_ketapi
sdn_sungai_pumpung,209,sdn_sungai_pumpung
sdn_sungai_tabuk,137,sdn_sungai_tabuk
sdn_sungsum,363,sdn_sungsum
sdn_tabuan_1,330,sdn_tabuan_1
sdn_tabuan_2,331,sdn_tabuan_2
sdn_tampang,138,sdn_tampang
sdn_tanah_habang_kanan_1,139,sdn_tanah_habang_kanan_1
sdn_tanah_habang_kanan_2,140,sdn_tanah_habang_kanan_2
sdn_tanah_habang_kiri,141,sdn_tanah_habang_kiri
sdn_tarangan,385,sdn_tarangan
sdn_tawahan_1,287,sdn_tawahan_1
sdn_tawahan_2,296,sdn_tawahan_2
sdn_tebing_tinggi,364,sdn_tebing_tinggi
sdn_telaga_purun,386,sdn_telaga_purun
sdn_teluk_bayur_2,288,sdn_teluk_bayur_2
sdn_teluk_bayur_3,289,sdn_teluk_bayur_3
sdn_teluk_mesjid_1,246,sdn_teluk_mesjid_1
sdn_teluk_mesjid_2,247,sdn_teluk_mesjid_2
sdn_tigarun,290,sdn_tigarun
sdn_timbun_tulang,248,sdn_timbun_tulang
sdn_tundakan,210,sdn_tundakan
sdn_tundi,211,sdn_tundi
sdn_u_ungan,212,sdn_u_ungan
sdn_uren_1,332,sdn_uren_1
sdn_wangkili,213,sdn_wangkili
skb_balangan,179,skb_balangan
sman_1_awayan,90,sman_1_awayan
sman_1_halong,91,sman_1_halong
sman_1_juai,92,sman_1_juai
sman_1_lampihong,530,sman_1_lampihong
sman_1_paringin,93,sman_1_paringin
sman_1_tebing_tinggi,396,sman_1_tebing_tinggi
sman_2_halong,528,sman_2_halong
sman_2_juai,529,sman_2_juai
sman_2_paringin,94,sman_2_paringin
smk_ppn_paringin,97,smk_ppn_paringin
smkn_1_batumandi,95,smkn_1_batumandi
smkn_1_paringin,96,smkn_1_paringin
smpn_1_awayan,98,smpn_1_awayan
smpn_1_batumandi,99,smpn_1_batumandi
smpn_1_halong,100,smpn_1_halong
smpn_1_juai,101,smpn_1_juai
smpn_1_lampihong,102,smpn_1_lampihong
